 (1.982134461402893066e+00+0.000000000000000000e+00j)
 (-8.723121285438537598e-01+0.000000000000000000e+00j)
 (1.989017248153686523e+00+0.000000000000000000e+00j)
 (-1.519444108009338379e+00+0.000000000000000000e+00j)
 (1.790435314178466797e+00+0.000000000000000000e+00j)
 (-2.440704822540283203e+00+0.000000000000000000e+00j)
 (1.717583894729614258e+00+0.000000000000000000e+00j)
 (-1.706724405288696289e+00+0.000000000000000000e+00j)
 (1.900894522666931152e+00+0.000000000000000000e+00j)
 (-2.417600631713867188e+00+0.000000000000000000e+00j)
 (1.682853698730468750e+00+0.000000000000000000e+00j)
 (-2.064054965972900391e+00+0.000000000000000000e+00j)
 (1.977226376533508301e+00+0.000000000000000000e+00j)
 (-1.358073711395263672e+00+0.000000000000000000e+00j)
 (1.992103576660156250e+00+0.000000000000000000e+00j)
 (-1.169713973999023438e+00+0.000000000000000000e+00j)
 (1.988216400146484375e+00+0.000000000000000000e+00j)
 (-1.595324873924255371e+00+0.000000000000000000e+00j)
 (1.973620891571044922e+00+0.000000000000000000e+00j)
 (-1.130310773849487305e+00+0.000000000000000000e+00j)
 (1.935706496238708496e+00+0.000000000000000000e+00j)
 (-1.039803147315979004e+00+0.000000000000000000e+00j)
 (1.720758676528930664e+00+0.000000000000000000e+00j)
 (-2.058214426040649414e+00+0.000000000000000000e+00j)
 (1.740631699562072754e+00+0.000000000000000000e+00j)
 (-2.146504878997802734e+00+0.000000000000000000e+00j)
 (1.708642721176147461e+00+0.000000000000000000e+00j)
 (-1.781771898269653320e+00+0.000000000000000000e+00j)
 (1.972424149513244629e+00+0.000000000000000000e+00j)
 (-1.846012234687805176e+00+0.000000000000000000e+00j)
 (1.985856413841247559e+00+0.000000000000000000e+00j)
 (-1.514917850494384766e+00+0.000000000000000000e+00j)
 (1.985193133354187012e+00+0.000000000000000000e+00j)
 (-7.986115217208862305e-01+0.000000000000000000e+00j)
 (1.966177821159362793e+00+0.000000000000000000e+00j)
 (-2.327904701232910156e+00+0.000000000000000000e+00j)
 (1.926071524620056152e+00+0.000000000000000000e+00j)
 (-9.416747689247131348e-01+0.000000000000000000e+00j)
 (4.754461944103240967e-01+0.000000000000000000e+00j)
 (-9.049893021583557129e-01+0.000000000000000000e+00j)
 (5.417924523353576660e-01+0.000000000000000000e+00j)
 (-1.937872886657714844e+00+0.000000000000000000e+00j)
 (4.061229825019836426e-01+0.000000000000000000e+00j)
 (-1.302671074867248535e+00+0.000000000000000000e+00j)
 (1.988717198371887207e+00+0.000000000000000000e+00j)
 (-1.691325426101684570e+00+0.000000000000000000e+00j)
 (1.986372351646423340e+00+0.000000000000000000e+00j)
 (-7.836667299270629883e-01+0.000000000000000000e+00j)
 (1.986734986305236816e+00+0.000000000000000000e+00j)
 (-5.576131343841552734e-01+0.000000000000000000e+00j)
 (1.944217205047607422e+00+0.000000000000000000e+00j)
 (-1.860032200813293457e+00+0.000000000000000000e+00j)
 (6.640844345092773438e-01+0.000000000000000000e+00j)
 (-1.582173466682434082e+00+0.000000000000000000e+00j)
 (1.457692861557006836e+00+0.000000000000000000e+00j)
 (-8.818526268005371094e-01+0.000000000000000000e+00j)
 (1.871076941490173340e+00+0.000000000000000000e+00j)
 (-1.542214751243591309e+00+0.000000000000000000e+00j)
 (1.913334578275680542e-01+0.000000000000000000e+00j)
 (-1.585581541061401367e+00+0.000000000000000000e+00j)
 (1.905148029327392578e+00+0.000000000000000000e+00j)
 (-1.753303527832031250e+00+0.000000000000000000e+00j)
 (1.984341144561767578e+00+0.000000000000000000e+00j)
 (-1.010324120521545410e+00+0.000000000000000000e+00j)
 (1.982309222221374512e+00+0.000000000000000000e+00j)
 (-7.655640244483947754e-01+0.000000000000000000e+00j)
 (1.973838329315185547e+00+0.000000000000000000e+00j)
 (-1.531550526618957520e+00+0.000000000000000000e+00j)
 (6.217229962348937988e-01+0.000000000000000000e+00j)
 (-1.862855911254882812e+00+0.000000000000000000e+00j)
 (1.628734230995178223e+00+0.000000000000000000e+00j)
 (-2.000885486602783203e+00+0.000000000000000000e+00j)
 (1.470023751258850098e+00+0.000000000000000000e+00j)
 (-1.392549037933349609e+00+0.000000000000000000e+00j)
 (1.510546445846557617e+00+0.000000000000000000e+00j)
 (-1.523532509803771973e+00+0.000000000000000000e+00j)
 (1.971553206443786621e+00+0.000000000000000000e+00j)
 (-1.933598160743713379e+00+0.000000000000000000e+00j)
 (1.982042670249938965e+00+0.000000000000000000e+00j)
 (-1.085583925247192383e+00+0.000000000000000000e+00j)
 (1.982079625129699707e+00+0.000000000000000000e+00j)
 (-6.788707971572875977e-01+0.000000000000000000e+00j)
 (1.960456132888793945e+00+0.000000000000000000e+00j)
 (-1.223373651504516602e+00+0.000000000000000000e+00j)
 (5.777859091758728027e-01+0.000000000000000000e+00j)
 (-1.244815468788146973e+00+0.000000000000000000e+00j)
 (5.324696898460388184e-01+0.000000000000000000e+00j)
 (-1.427839875221252441e+00+0.000000000000000000e+00j)
 (3.985183835029602051e-01+0.000000000000000000e+00j)
 (-2.180617332458496094e+00+0.000000000000000000e+00j)
 (1.897934675216674805e+00+0.000000000000000000e+00j)
 (-1.817679047584533691e+00+0.000000000000000000e+00j)
 (1.936834454536437988e+00+0.000000000000000000e+00j)
 (-1.811335563659667969e+00+0.000000000000000000e+00j)
